제목,지역,소분류,성별,내용
[굿네이버스 경기1본부] 2019년 제11회 희망편지쓰기대회 자원봉사자 모집!!,경기,용인시,공통,"[굿네이버스 경기1본부] 2019년 제11회 희망편지쓰기대회 자원봉사자 모집 굿네이버스는 1991년 한국에서 설립되어 국내 최초로 UN 경제사회이사회(UN ECOSOC)로부터 포괄적협의지위(General Consultatice Status)를 부여 받은 국제구호개발 NGO입니다.또한 굶주림 없는 세상, 더불어 사는 세상을 만들기 위해 해외 35개국, 국내 52개 지부에서 전문사회복지사업을 수행하는 기관입니다.굿네이버스 경기1본부는 아동, 청소년 및 가족들에게 나눔교육과 나눔 사업을 진행함으로써 굶주림 없는 세상, 더불어 사는 세상을 만드는데 앞장서고 있습니다.이 일환으로 초, 중, 고등학생 대상으로 진행되는 희망편지쓰기대회를 진행합니다.해당 대회는 우리 아이들이 지구촌 어려운 친구들을 돌아보고 이해하는 세계 시민으로 성장할 수 있도록 돕는 나눔 인성교육 프로그램입니다.  이에 2019년 희망편지쓰기대회 봉사자를 모집하오니 많은 관심 부탁드립니다.◎ 모집요강  * 모집인원 : 00명  * 모집요건 :    - 굿네이버스 사업 및 국제구호개발 NGO 활동에 관심이 있는 분    - 성실하게 꾸준히 활동하실 있는 분    - 대학교 재학생, 복학생, 휴학생, 졸업생, 일반인 등 학력, 거주 지역 무관  * 봉사지역 : 경기 남부권 희망 지역(용인, 화성, 성남, 수원, 평택, 시흥 등)  * 봉사내용 : 희망편지쓰기대회 전반적인 행정 업무 지원  * 봉사기간 : 2019년 2월 19일 ~ 2019년 5월 31일  * 문의처 :    - 기관 : 굿네이버스 경기1본부(경기남부권 나눔인성교육센터)      - 연락처 : 031-283-1391 전화 접수    - 담당자 : 손수정 간사(sjson@gni.kr)    - 위치 : 경기도 용인시 기흥구 용구대로 2152번길 34, 드림프라자 201호    - 기타 : 활동 가능한 요일과 시간을 꼬옥~ 말씀해주세요! (전일, 오전 오후 구분 가능) ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
재능봉사,광주,광산구,공통,"요양병원의 환우분들에게 재능(이미용,웃음,미술,구연동화,실버체조,음악...)을 나눠 주실 봉사자분를 모집합니다.문의처:955-9200 / 010-5674-9928 연락주세요^^※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[굿네이버스 대구동부지부] 좋은마음센터 아동 동행봉사자 모집 ,대구,동구,공통,"*활동내용 : 동행 자원봉사자를 모집하여 굿네이버스 좋은마음센터 심리치료 시 아동 픽업 및 귀가를 동행하는 활동*활동일시 : 2월~12월 중 가능한 기간 만큼 진행 가능*활동시간 : 1) 월요일 : 14시 ~ 17시(여성자원봉사자만 가능) 2) 화요일 : 17시 ~ 19시 3) 목요일 : 13시 ~ 16시(2명 모집), 14시 30분 ~ 16시 30분 4) 금요일 : 14시 ~ 17시, 17시 ~ 18시*활동장소 : 대구 동구 일대*모집대상 : 굿네이버스 사업에 관심 있는 대학생, 휴학생, 정기적인 봉사에 관심있는 주부, 일반인*모집인원 : 7명*활동문의 : 김재원 간사 053)955-0167 *기타사항 : 자원봉사활동시간 제공, 굿네이버스 사업 간접경험, 하반기 굿네이버스 대학생 자원봉사동아리 참여 기회 부여**** 봉사활동 신청 후 꼭 010-9923-2917으로 문자 요망!!! ex) 월요일 동행 자원봉사자 신청하고 싶은 00학교 00학과 김재원※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[밀알복지재단] 기빙플러스 후원물품 창고 물품정리/물품선별 업무,서울,강남구,남,"밀알복지재단 법인사무국 전략사업부에서 바자회 봉사자를 모집합니다.1. 봉사내용:-후원물품 물품 창고 정리-후원물품 상하차 업무2. 활동기간 및 시간- 목, 금 (단 하루 봉사가능, 시간 조율가능)- 오전 10시~ 오후6시까지(8시간)3. 봉사장소- 후원물품 창고(남양주 금곡동)- 밀알복지재단(서울시 강남구)에서 같이 이동4. 봉사문의- 미래나눔팀 천미경 간사(070-7462-9136)- 전화주시거나, 핸드폰으로 연락주시면 원활한 신청이 가능합니다.※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[밀알복지재단] 기빙플러스 후원물품 창고 물품정리/물품선별 업무,경기,남양주시,남,"밀알복지재단 법인사무국 전략사업부에서 바자회 봉사자를 모집합니다.1. 봉사내용:-후원물품 물품 창고 정리-후원물품 상하차 업무2. 활동기간 및 시간- 목, 금 (단 하루 봉사가능, 시간 조율가능)- 오전 10시~ 오후6시까지(8시간)3. 봉사장소- 후원물품 창고(남양주 금곡동)- 밀알복지재단(서울시 강남구)에서 같이 이동4. 봉사문의- 미래나눔팀 천미경 간사(070-7462-9136/010-3024-4500)- 전화주시거나, 핸드폰으로 연락주시면 원활한 신청이 가능합니다.※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[굿네이버스 서울] 제 11회 희망편지쓰기대회 봉사자 모집,서울,구로구,공통," *** 주말 및 공휴일은 봉사활동이 불가능합니다 **** 굿네이버스는?굿네이버스는 1991년 3월 한국인에 의해 설립된 국제구호개발 NGO로, 국내외 소외받고 고통받는 이웃을 위한 사회복지서비스와 구호 및 개발사업을 수행하고 있으며,1996년 국내 최초로 UNECOSOC(유엔경제사회이사회)로부터 NGO최상위 지위인 포괄적 협의지위를 부여받은 국제 전문사회복지 기관입니다.1. 활동기간 : 2019년 2월 11일(월) ~ 6월 28일(금)    - 요일: 월~금 중 선택 가능    - 시간: 9:00~18:00 (해당 시간 중 활동 가능 시간 협의)      * 12~13시 점심시간은 봉사활동시간에서 제외!      * 단, 금요일은 9:00~17:002. 활동장소 : 서울 구로구 가마산로 236 도진빌딩 3층 3. 활동내용 : 제 11회 굿네이버스 희망편지쓰기대회 물품세팅 및 행정업무 4. 모집인원 : 00명 5. 모집대상 : 봉사활동에 관심있는 대학생, 굿네이버스 사업에 관심을 갖고 적극 참여할 의지가 있는 사람 6. 신청방법 : 문자 발송 (성함 / 성별 / 나이 / 활동가능일 기재 ) * VMS 자원봉사 신청수락 후 개별적으로 신청서를 메일 발송할 예정 7. 문 의 : 굿네이버스 서울나눔인성교육센터 나혜주 간사 (02-812-2040) ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[굿네이버스 경기1본부] 2019년 제11회 희망편지쓰기대회 자원봉사자 모집,경기,용인시,공통,"[굿네이버스 경기1본부] 2019년 제11회 희망편지쓰기대회 자원봉사자 모집굿네이버스는 1991년 한국에서 설립되어 국내 최초로 UN 경제사회이사회(UN ECOSOC)로부터 포괄적협의지위(General Consultatice Status)를 부여 받은 국제구호개발 NGO입니다.또한 굶주림 없는 세상, 더불어 사는 세상을 만들기 위해 해외 35개국, 국내 52개 지부에서 전문사회복지사업을 수행하는 기관입니다.굿네이버스 경기1본부는 아동, 청소년 및 가족들에게 나눔교육과 나눔 사업을 진행함으로써 굶주림 없는 세상, 더불어 사는 세상을 만드는데 앞장서고 있습니다.이 일환으로 초, 중, 고등학생 대상으로 진행되는 희망편지쓰기대회를 진행합니다.해당 대회는 우리 아이들이 지구촌 어려운 친구들을 돌아보고 이해하는 세계 시민으로 성장할 수 있도록 돕는 나눔 인성교육 프로그램입니다.이에 2019년 희망편지쓰기대회 봉사자를 모집하오니 많은 관심 부탁드립니다.● 모집요강  * 모집인원 : 00명  * 모집요건 :     - 굿네이버스 사업 및 국제구호개발 NGO 활동에 관심이 있는 분     - 성실하게 꾸준히 활동하실 있는 분     - 대학교 재학생, 복학생, 휴학생, 졸업생, 일반인 등 학력, 거주 지역 무관  * 봉사지역 : 경기 남부권 희망 지역(용인, 화성, 성남, 수원, 평택, 시흥 등)  * 봉사내용 : 희망편지쓰기대회 전반적인 행정 업무 지원  * 봉사기간 : 2019년 2월 19일 ~ 2019년 5월 31일  * 문의처 :     - 기관 : 굿네이버스 경기1본부(경기남부권 나눔인성교육센터)     - 연락처 : 031-283-1391 전화 접수     - 담당자 : 손수정 간사(sjson@gni.kr)     - 위치 : 경기도 용인시 기흥구 용구대로 2152번길 34, 드림프라자 201호     - 기타 : 활동 가능한 요일과 시간을 꼬옥~ 말씀해주세요! (전일, 오전, 오후 구분 가능합니다~)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
아산시동부노인복지관 자원봉사자 모집 [고등학생 이상],충남,아산시,공통,"**고등학생 이상 신청가능**활동내용 : 관내 환경미화 및 청결지원, 경로식당 및 서무업무 지원(식당 청결지원, 배식, 설거지 등), 각종 행사업무지원활동기간 : 2019년 1월 31일 ~ 12월 31일(월 ~ 금)              * 주말 및 공휴일은 복지관 휴무입니다.활동시간 : 09시 ~ 17시(일일 최대봉사시간 8시간)활동장소 : 아산시동부노인복지관 (충남 아산시 순천향로 1060, 4층 아산시동부노인복지관)모집인원 : 1일 최대 4명문      의 : 041-533-7722 / 정한나 사회복지사* 봉사신청 후, 담당자에게 희망하는 봉사일자를 말씀해주시기 바랍니다.^-^!!!※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
사무실정리,서울,영등포구,공통,사무업무보조 및 사무실정리정돈※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
[서울시장애인재활협회] 정보제공 봉사자 모집(~1/31),서울,강동구,공통,"서울시장애인재활협회에서 장애인과 장애인 가족의 정보격차해소 지원을 위해 정보제공 봉사자를 모집합니다.서울시 장애/재활 정보제공 및 관련 기관의 서비스를 선별하여 서울시 장애 정보를 한 눈에 볼 수 있는 온라인 사이트에 업로드하는 활동입니다.<활동 안내>1.모집인원 : 대학생 자원봉사자 3명2.활동일시 : 2019년 1월 21일 ~ 2019년 6월 30일 (주 2회, 총 6개월간 활동을 진행하며 차후 활동 연장 가능) 1회 2시간 등록3.황동내용 : 서울 전역 장애 관련 정보 서칭, 업로드4.모집기간 : 2018.11.27(화).~ 2019. 1. 18(금)※1월 4째주 평일 중 오전 10시, OT 진행 예정(서울재활협회 사무실 방문, 일정 조정 가능)5. 신청방법 -봉사 신청 후, ""이메일""로 아래 내용을 전달해주시기 바랍니다.※""정보제공 봉사자 신청"" ←꼭 봉사명 추가하세요!  이름/성별/나이/소속(학교,학과)/개인연락처/이메일주소/장애유무(유형)/VMS ID 인적사항을 '메일'로 전달주신 분들에 한해   접수 순 연락 예정.6. 문 의 : 담당 김정 (02-2637-4161,  rikorea-seoul@naver.com)★ 활동시간 조정이 가능한 봉사입니다.  궁금하신 내용이 있으시다면 편하게 연락 바랍니다 ★ ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[ 굿네이버스 서울나눔인성교육센터] 대학생자원봉사동아리 '늘품 5기'모집,서울,구로구,공통,▷ 모집 기간-서류 전형: 2019년 1월 23일~2월 10일-면접 전형: 2월 15일(금)▷ 모집 인원30명 ▷ 모집 대상(+졸업생 가능여부)대학 재학생(휴학생 가능) ▷ 활동 지역서울(사무실 위치: 서울시 구로구 가마산로 236) ▷ 활동 기간2019년 3월 ~ 12월▷ 활동 내용-굿네이버스 펀드라이징 활동 보조-청소년 교육 프로그램 강사 활동-아동권리옹호캠페인 기획 및 진행-굿네이버스 사업장 방문-굿네이버스 사업 지원 및 행정 활동 ▷ 활동 혜택-VMS 자원봉사 활동 시간 인증-굿네이버스 사업장 내 다양한 활동 체험 가능-굿네이버스 기관 방문-NGO 취업 관련 정보 제공 및 트레이닝 교육 실시-6개월 이상 활동자 중 참석 요건 충족 시 수료증 발급-서울본부 현장실무 유급활동 기회 제공-우수활동자 굿네이버스 입사 지원 시 프리인턴쉽 대상 선정▷ 오프라인 모임 횟 수 (월 x회)-월 1회 정기 모임-격주 1회 수시 모임 예정 ▷ 지원하는 방법1. 굿네이버스 서울본부 홈페이지(http://seoul.goodneighbors.kr) 접속2. 공지사항 내 [모집]2019년 굿네이버스 서울나눔인성교육센터 대학생자원봉사동아리 '늘품 5기'모집 안내게시글에 첨부된 지원서 작성3. seoulcenter@gni.kr 메일을 통해 지원서 제출 ▷ 공식 카페/블로그 및 SNShttp://seoul.goodneighbors.kr/ ▷ 기타문의사항 : 나혜주 간사(02-812-2040)※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
