제목,지역,소분류,성별,내용
[대구]천사무료급식소 상시 급식봉사모집,대구,서구,공통,"천사무료급식소 대구비산점 자원봉사자 모집합니다^^- 행사일시 : 매주 월/수/토 (봉사가능 하신 요일에 오시면됩니다.) **3월16일은 급식소 가스공사로인해 급식행사가 없습니다**- 집합장소 : 대구광역시 서구 국채보상로 365- 집합시간 : 오전10시까지 오시면됩니다^^ (봉사시간은 보통 10시~14시)- 봉사내용 : 독거어르신들 위한 무료급식봉사 (배식, 설거지, 선물나눠주기 등)- 봉사혜택 : 본 연맹은 자원봉사인증기관으로 자원봉사자 전원 실적반영 및 점심제공- 학생봉사자우대- 전국천사무료급식소 사이트 바로가기 : http://www.1004n.co.kr* VMS 신청 후 문자부탁드립니다010-6704-0041 김혜영 계장문자작성내용 : 성함/생년월일/성별/급식소명/봉사신청내용※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
★하.다(하얀도화지를 물들이다)문화예술 동아리 활동 멘티 자원봉사자 모집★,서울,서대문구,공통,"★하.다(하얀도화지를 물들이다)문화예술 동아리 활동 멘티 자원봉사자 모집★- 대상: 비장애 아동 및 청소년(중학생~고등학생)- 활동내용: 장애아동, 청소년 친구들과 함께 햄버거 만들기, 문화체험활동, 작은전시회 등의 다양한 활동을 함께합니다- 활동 기간: 3월~10월- 일시: 매주 넷째주 토요일(10:00~12:00)- 장소: 홍은종합사회복지관 4층 프로그램실(서울시 서대문구)- 모집기간: 2019. 3. 7 ~ 모집시까지- 문의: 02-395-3959(장지현 사회복지사)★자원봉사 시간 인정 및 자세한 사항은 담당자에게 연락 부탁드립니다.★ ★봉사활동 지원 신청 후 꼭 연락 부탁드립니다★※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
[서울재활협회] 감동의 마라톤 자원봉사자 모집(4/20),서울,영등포구,공통,"1. 활동 내용  ※ 장애인 참가자가 많기 때문에 주의요망. - 대 회 명: 제3회 S-OIL과 함께하는 ‘감동의 마라톤’              (http://감동의마라톤.com)- 접수처: 현장 접수인원 확인 및 물품 전달- 출발 및 골인지: 출발 전/후 집결지 통제, 참가자 질서유지- 골인 급수대: 완주자들 물 제공- 간식 배부처: 완주자들 간식 제공- 물품보관소: 참가자 물품을 수령 및 전달, 보관하는 업무 수행- 탈의실: 질서유지, 비닐백 배포- 주로(코스)내 각 교차로 및 골목 차량 통행 안내 및 선수 주로 안내- 5km지점 이후부터 매 5km마다 급수 및 스펀지대 설치 및 선수음료제공- 마라톤 참가자(장애인, 비장애인) 기타 지원 활동 2. 모집기간- 2019.03.04.(월)~2018.04.14.(일) 3. 모집인원- 130명 4. 모집대상- 성별 무관. (단, 연령 17세~40세) 5. 모임장소- 여의도 이벤트광장(집결지)(지하철 5호선 여의나루역 2번 출구) 6. 모임시간- 2019.04.20.(토), 오전 7시(10분 전까지 도착) 7. 활동날짜 및 시간- 2019.04.20.(토), 오전 7시~오후 1시(총 6시간) 8. 신청방법- 담당자에게 아래 개인 신상 정보 이메일(rikorea-seoul@naver.com) 전달※ 이름/ 성별/ 연령/ 연락처/ 이메일 주소/ 장애유무/ VMS ID 전달  →개인 신상 정보 이메일 미전달시 최종 접수가 안된 상태이므로, 꼭 메일로 별도 전달 부탁드립니다. - 접수 후 확정된 봉사자는 개인 연락처로 회신 예정(1차 4/5, 최종 4/18) 9. 기타- 제공사항: 중식, 간식, 물- 지인 및 친구, 동아리 등 단체신청 가능문의) 서울특별시장애인재활협회, 봉사담당 정혜정 02-2637-4162 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
"복지소외계층 발굴 및 지원, 복지정보 수집 외",경기,오산시,공통,"1. 활동기간 : 2019-03-12~2019-12-312. 봉사장소 : 오산시 지역 내(협의회 사무실, 대상자 가정 외)3. 봉사내용 : 복지소외계층 발굴 및 지원, 복지정보 수집, 사회복지관련 행사 및 사업 지원   -복지소외계층 발굴 및 지원 : 지역 내 복지사각지대 발굴 및 신고, 대상자 방문 및 지원시 동행 등(성인 봉사자 중심)   -복지정보 수집 등 : 사회복지관련 정보(뉴스, 소식 등) 수집(인터넷 검색 외).4. 자격요건 : 성인(평일 9~18시, 봉사활동 가능한 성인 누구나), 청소년(시간제한 없이 복지정보 수집 후 발송, 방학 중이나 주말에 실시되는 사업 및 행사지원 등)   *공통사항 : 사전 오리엔테이션(교육) 필수 참석 후 활동 가능5. 관련문의 : 오산시사회복지협의회 031)374-4569 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
청주YWCA 행정봉사,충북,청주시,공통,청주YWCA에서 사무봉사 함께하실 분 구합니다.평일 오전 9시~ 오후 6시 사이 정기적으로 주1회 하실 분 구해요. 점심시간 껴있을 시 점심제공 됩니다.봉사 신청 후 담당자에게 꼭 연락주세요.일정 조율되지 않은 상태에서 방문 시 봉사할 수 없습니다.********043-265-37001. 봉사일자 : 2019-03-12~2019-06-30  평일 주1회2. 봉사장소 : 청주YWCA3. 봉사내용 : 청주YWCA 행정봉사※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
[월드비전 성남복지관] 아동권리위원회 정기 활동  ,경기,성남시,공통,"월드비전 성남복지관에서는 청소년이 주체가 되어 목소리를 낼 수 있는 활동을 진행함으로써 아동의 권리를 신장시키고 아동이 살기좋은 세상을 만들기 위해 아동권리위원회를 운영하고 있습니다.  이에 2019년 아동권리위원회 위원을 모집하오니 관심있는 학생들의 많은 신청을 바랍니다. 1. 모집기간 : 2019년 3월 13일(수)~3월 25일(월) 2. 모집대상 : 성남시 중원구,수정구 소재 중학교 1,2학년 학생 7명 예정 3. 활동기간 : 2019년 4월 ~ 12월 / 월 1~2회 예정 4. 활동내용 : 아동권리교육, 지역사회 권리침해요인 모니터링, 지역사회 환경 및 아동권리개선 캠페인 등 5. 신청방법:  신청서 작성 후 내방, 이메일, 팩스로 발송 → 인터뷰 후 최종 선발(인터뷰는 3월 마지막 주에 진행될 예정이며, 신청하신 분들께 개별 안내드립니다) 6. 신청서 다운로드 : 월드비전 성남복지관 홈페이지 (http://www.wvsungnam.or.kr/xe/menu41/37018)7. 담당 : 장효진 사회복지사   1) 연락처 : 031-698-4214   2) 이메일 : iamhyojin@worldvision.or.kr   3) 팩스 : 031-745-0652 (팩스 신청 시 발송 후 확인 전화 필요)* 아동권리위원회 활동은 봉사활동 시간으로 인정됩니다.※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
홀트 장애청소년 성장교실 '나래핀' 수업 진행 보조 봉사자 모집,대구,수성구,공통,"홀트대구종합사회복지관에서 봉사자를 모집합니다.- 장애청소년 성장교실 '나래핀' 강의 보조 봉사자 모집- 모집 기간 : 2019년 3월 12일 ~ 18일- 모집 인원 : 5명- 일시 : 2019년 3월 ~ 12월 매주 화요일 14:00 ~ 16:00           (학교 일정에 따라 해당 주 프로그램 미실시 - 사전 공지)- 장소 : 홀트대구종합사회복지관- 내용 : 장애 청소년(○○고 특수학급) 대상으로 요리, 우쿨렐레, 라인댄스 각 강좌 당 8명 내외의 장애청소년 강의 진행 보조. (전문강사 有)- 봉사 신청 방법 : 전화 및 방문접수(053-746-7501/ 김민석 사회복지사)- 기타 : 프로그램 시작일은 3월 19일임. ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
강화군농촌봉사단,인천,강화군,공통,1. 봉사일자 : 2019-04-01~2019-10-312. 봉사장소 : 강화군 전지역3. 봉사내용 : 강화군농촌봉사단※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
2019년 안산시 사회복지정보센터 온라인 자원봉사 활동 안내 및 신청 공지,경기,안산시,공통,"“ 비욘드 복지 안산 ” 안산시사회복지협의회 2019년 안산시 사회복지정보센터 온라인 자원봉사 활동 안내 및 신청 공지협의회에서는 안산시 사회복지정보센터 홈페이지를 운영하고 있으며, 본 홈페이지를 통하여 안산시민에게 안산시 및 국가의 사회복지의 복지 정보를 전달하는 역할을 하고 있습니다.이에 자원봉사자를 아래와 같이 모집하오며 자원봉사자의 주요한 역할은 온라인 복지정보를 입력하는 것이며, 장소에 제한 없이 봉사활동을 할 수 있는 장점이 있습니다. 먼저 1차 신청을 받고 있으니 기일내에 신청하시기 바랍니다. 감사합니다.- 아 래 -가. 신청대상 : 고등학교, 대학교 재학 중인 학생(과 상관없음),**3개월 이상 봉사활동 가능자(최소 3개월은 유지하여야 함)나. 접수기간 : 2019년 3월 31일까지다. 활동기간 : 2019년 4월~12월까지 중 (**3개월이상 봉사활동 가능자)라. 활동내용 :- 연1회 협의회 방문하여 자원봉사활동 위촉장 및 증정품 수령, 입력매뉴얼 수령- 자원봉사 활동시간 등 제한 없음(필요한 시간만큼만 하는 것도 가능함)- 안산시 사회복지기관(시설) 정보 입력/ 기본 정보를 협의회 담당자가 제공함- VMS자원봉사 활동실적 3개월 후에 제공함※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
제7회 I am 오뚝이축제 자원봉사 모집(행사보조)_대전척수장애인협회,대전,대덕구,공통,[제7회 I am 오뚝이축제 자원봉사 모집 공고]○ 봉사 기간 (시간) : 2019. 5. 18. (토) 10:00 ~ 18:00(8시간)   * 위의 활동기간은 모집기간입니다.○ 봉사장소 : 금강로하스 대청공원(대전 대덕구 대청로 607)○ 봉사자 제공사항- VMS 자원봉사 봉사실적 인정- 기념품 / 중식제공 ○ 자원봉사자 배치계획배치장소봉사내용기념식기념식진행보조/내빈보조/장기자랑보조부스체험부스지원/운영부스/쉼터부스/먹거리행사장행사장 장애인 이동보조/안내/전시보조휠체어 마라톤화장실 이용 도우미주차장주차요원※ 사전 자원봉사 교육도 봉사시간에 해당되며 봉사시간 협의 하에 긍정적인 방향으로 조정※ 신청서는 스캔하여 메일(kscia0080@hanmail.net)으로 부탁합니다.※ 문의 : 대전척수장애인협회 최한빛 ☏ 042-255-0080 e-mail : kscia0080@hanmail.net ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
올라잇프로젝트(인권) 성인 봉사자 모집 ,서울,서대문구,공통,올라잇프로젝트란? 청소년 회원들과 함께 한마음으로 콘텐츠를 통해 인권감수성 향상을 도모하는 문화공동체입니다.* 인권감수성 향상과 관련된 테마활동 : 월2회 토요일 10~13시까지 활동* 서포터즈 역할 : 인권과 관련된 청소년 활동의 서포터 역할 수행* 봉사시간에 대한 활동시간 지급* 모집 인원 : 총 3명* 모집 대상 : 인권활동에 관심있으며 청소년을 사랑하는 20살 이상 성인 모두 가능* 지원방법 : VMS신청 후 전화연락 부탁드려요^^ *문의 김현화 사회복지사 : 02-395-3959 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)
●●●김원묵기념봉생병원 자원봉사단 15기 모집●●●,부산,동구,공통,"1. 자원봉사 활동시간(* 요일과 시간은 선택가능합니다. 활동시간조율가능)       [ 월, 화, 수, 목, 금 - 오전, 오후, 종일]  1) 오전 - 09:00~12:00  2) 오후 - 13:30~16:30  3) 종일 - 09:00~16:00  2. 자원봉사 활동분야 ( O.T 면담 시 자원봉사자의 욕구에 따른 활동장소 배치 )   1) 종합검진센터 : 문진표 작성 도움, 환자순서 안내 활동 등    2) 내시경실 : 내시경환자 대상으로 회복실 안내, 전반적인 활동 보조 등  3) 영상의학과 : 환자 및 보호자 순서 안내 및 위치 안내 활동 등  4) 신경과 : 자동협압측정기 사용 안내 활동 등  5) 주사실 : 대기순서 및 위치안내 활동 등  6) 동행안내 봉사 : 진료실까지 동행서비스를 제공 등 3. 모집기간 1) 모집기간 : 2019년 03월 11일 ~ 2019년 4월 30일 (이후 상시 모집기간) 4. 기타사항 1) vms 자원봉사인증 등록 2) 중식제공 3) 본원 진료비 할인 혜택 (1년 이상 자원봉사자)  4) 연말 우수자원봉사자 시상 5) 감염 및 위생교육5. 문의  1) 전화문의 : 051-664-4670~3 사회사업과(꼭 전화문의 먼저!)  2) 방문문의 : 김원묵기념 봉생병원 구관2층 사회사업과  3) 오시는 길 : 부산 동구 중앙대로 401(좌천동) / 지하철 1호선 부산진역 7번 출구 도보 3분 ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
★★ 지역사회 봉사자를 모집합니다!!! ★★,광주,북구,공통,"안녕하세요. 시민종합사회복지관입니다.시민종합사회복지관에서는 지역사회 발전을 위해함께하실 성실한 자원봉사자 및 자원봉사단체를 모집하고 있습니다 ^^복지관 주요 사업에 관한 봉사활동으로,봉사일정, 횟수, 인원 등 모두 조정이 가능하며,지역주민 어느 누구나 신청이 가능하옵니다~!!관심 있으신 자원봉사자분께서는 연락주시기 바랍니다 ^*^시민종합사회복지관 062) 571-4100, 신주원 선임사회복지사(직통 번호 : 070-5101-9989) ※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
조이스쿨 활동가 모집,대전,중구,공통,"조이스쿨 활동가 모집1. 신청기간 : 2019년 3월 4일~3월 29일2. 자격요건 : 대전 소재 대학교 사회복지학과에 재학중이며 정기적으로 활동이 가능한 학생3. 신청방법 : 신청서 작성후 팩스 및 E-mail(tkdyd1990@naver.com)4. 신청서 양식 : 복지관 홈페이지(www.nanume.org)공지사항 참조5. 일정 및 내용   3월 : 조이스쿨 활동가 모집 및 선정   4월 : 조이스쿨 활동 오리엔테이션(장애인인식개선 및 노인이해 교육 실시)   5월 ~11월 : 초,중,고등학교, 지역아동센터 등 교육진행(봉사활동 시간인정)6. 문의 : 김은지 사회복지사/042-586-1500※ 자원봉사희망자 정보는 신청자와 관리센터만 볼 수 있습니다.(로그인 필요)"
